Name,karma_score,karma_score_ff,karma_score_aligned
Screening_14065,31.221323013305664,30.925504684448242,24.00539207458496
Screening_3306,29.12356948852539,29.02101707458496,26.812320709228516
Screening_2121,30.301651000976562,25.573596954345703,22.26873779296875
Screening_14703,23.63922119140625,22.495527267456055,24.521474838256836
Screening_8815,34.63229751586914,33.7271728515625,31.482280731201172
Screening_12196,33.37529754638672,27.99238395690918,28.14909553527832
Screening_21616,31.22535514831543,32.08189010620117,28.23654556274414
Screening_1067,31.098758697509766,29.973134994506836,23.704177856445312
Screening_11237,32.51688003540039,29.889066696166992,28.561981201171875
Screening_12581,28.571645736694336,27.54061508178711,27.063213348388672
Screening_12954,26.17011260986328,23.366466522216797,22.057395935058594
Screening_7583,32.013187408447266,25.94199562072754,25.0244140625
Screening_21022,44.4367790222168,38.86197280883789,30.831010818481445
Screening_18484,15.56607723236084,16.056472778320312,18.136810302734375
Screening_10387,27.151397705078125,25.79897689819336,24.36838150024414
Screening_3431,24.27558708190918,23.231212615966797,20.810836791992188
Screening_2710,17.1720027923584,15.560498237609863,16.29854965209961
Screening_9117,28.725080490112305,29.193836212158203,24.202152252197266
Screening_12653,37.24782943725586,33.828617095947266,25.154272079467773
Screening_7881,32.50489044189453,30.404966354370117,31.793643951416016
Screening_708,13.341314315795898,12.11690616607666,10.347871780395508
Screening_994,27.494770050048828,23.18056297302246,22.776700973510742
Screening_8319,29.94314193725586,30.543991088867188,27.096248626708984
Screening_3322,28.209463119506836,27.784482955932617,25.986398696899414
Screening_7030,34.398799896240234,31.575952529907227,21.43269920349121
Screening_14693,21.086885452270508,21.37980079650879,18.853269577026367
Screening_6997,34.55415344238281,31.584442138671875,32.264060974121094
Screening_10250,24.627674102783203,22.445011138916016,22.612302780151367
Screening_3567,33.14109420776367,31.64514923095703,24.85607147216797
Screening_20747,21.423566818237305,21.634117126464844,20.926740646362305
Screening_18521,25.41227149963379,23.14889907836914,24.5499324798584
Screening_15037,36.1920280456543,30.874008178710938,28.033349990844727
Screening_22222,31.574159622192383,27.710596084594727,29.796485900878906
Screening_5067,19.797775268554688,16.77894401550293,17.110239028930664
Screening_22219,20.178897857666016,20.125213623046875,17.11566925048828
Screening_13131,20.645069122314453,17.769134521484375,18.047704696655273
Screening_14671,19.585678100585938,18.07588768005371,18.43215560913086
Screening_345,37.628639221191406,32.0389518737793,28.77425193786621
Screening_294,26.72400665283203,28.889856338500977,22.61780548095703
Screening_1666,30.749141693115234,26.637317657470703,23.27585792541504
Screening_15123,29.214839935302734,28.556791305541992,28.155073165893555
Screening_13520,31.434242248535156,31.434242248535156,34.1057014465332
Screening_18971,23.294185638427734,21.472963333129883,22.037220001220703
Screening_15966,30.545818328857422,27.70227813720703,25.660545349121094
Screening_13096,23.913612365722656,24.999622344970703,22.146085739135742
Screening_1055,22.81633758544922,21.456932067871094,20.09977912902832
Screening_8355,26.401004791259766,22.2841854095459,22.360294342041016
Screening_9593,28.3596248626709,25.287508010864258,25.752519607543945
Screening_11426,29.574459075927734,27.49799156188965,26.143442153930664
Screening_15762,26.584501266479492,22.443851470947266,23.85626983642578
Screening_6485,30.14277458190918,31.141298294067383,31.268033981323242
Screening_12979,32.31914520263672,26.941116333007812,27.92311668395996
Screening_16559,25.748504638671875,22.092395782470703,23.187334060668945
Screening_16694,45.009864807128906,28.533750534057617,33.93164825439453
Screening_16461,10.467473983764648,10.208727836608887,12.147655487060547
Screening_3285,32.16413497924805,29.77215003967285,30.522769927978516
Screening_10353,31.124744415283203,32.296913146972656,27.215412139892578
Screening_350,31.5679931640625,28.088851928710938,26.330350875854492
Screening_2363,19.962682723999023,20.08260726928711,18.85350799560547
Screening_10185,31.04282569885254,29.17145347595215,29.26244354248047
Screening_3859,39.27607727050781,37.85915756225586,34.70487594604492
Screening_7849,12.291764259338379,12.5816650390625,13.655645370483398
Screening_11936,30.15410614013672,29.624448776245117,29.308698654174805
Screening_17226,41.66104507446289,38.892608642578125,33.67808151245117
Screening_8201,25.805011749267578,23.32779312133789,22.941165924072266
Screening_14243,22.5969181060791,19.398345947265625,30.2280216217041
Screening_17058,13.703027725219727,13.416600227355957,13.389944076538086
Screening_13787,24.008670806884766,18.901100158691406,19.93889808654785
Screening_2544,42.684139251708984,43.83186340332031,31.05204200744629
Screening_8494,33.52875900268555,27.742942810058594,28.08467674255371
Screening_15295,39.12120056152344,35.493743896484375,28.752880096435547
Screening_9573,37.627803802490234,32.84853744506836,28.90077781677246
Screening_1554,31.45391273498535,27.897794723510742,25.950504302978516
Screening_19688,33.615562438964844,34.827205657958984,31.468273162841797
Screening_7722,32.86772537231445,32.39702224731445,30.718719482421875
Screening_9930,23.2028751373291,20.956480026245117,21.812910079956055
Screening_13175,16.123355865478516,16.809415817260742,14.652595520019531
Screening_5161,29.285919189453125,30.104877471923828,27.041975021362305
Screening_18492,26.781993865966797,25.136152267456055,23.977968215942383
Screening_3062,33.86937713623047,30.716779708862305,30.117355346679688
Screening_14032,29.007673263549805,29.007673263549805,24.930036544799805
Screening_15777,21.83370018005371,22.241594314575195,21.941761016845703
Screening_7704,39.047027587890625,35.579444885253906,28.559654235839844
Screening_21323,32.454376220703125,30.639293670654297,26.56173324584961
Screening_1490,43.39927673339844,37.09550476074219,31.448131561279297
Screening_3368,26.7281551361084,25.116390228271484,28.63759994506836
Screening_659,32.958980560302734,29.53466796875,30.503995895385742
Screening_13376,23.45803451538086,22.355316162109375,21.92897605895996
Screening_16351,26.335569381713867,23.142173767089844,20.894962310791016
Screening_1479,31.53615379333496,29.79186248779297,24.00945472717285
Screening_18089,17.792633056640625,21.228490829467773,17.48533821105957
Screening_19295,29.383955001831055,29.131864547729492,25.24336051940918
Screening_8275,27.87789535522461,26.40979766845703,26.584365844726562
Screening_12249,24.130186080932617,24.737407684326172,23.36931610107422
Screening_13379,31.69756507873535,27.24595069885254,24.45665740966797
Screening_8744,34.606056213378906,29.77305793762207,27.28130531311035
Screening_608,29.01165199279785,27.215059280395508,22.821434020996094
Screening_19487,12.60425090789795,9.880703926086426,12.606636047363281
Screening_20989,42.566795349121094,46.268516540527344,38.40371322631836
Screening_14599,27.09819984436035,26.634599685668945,25.327655792236328
Screening_19649,43.926082611083984,44.20048141479492,38.951725006103516
Screening_9147,30.067771911621094,27.521886825561523,23.792213439941406
Screening_2306,18.5933895111084,21.039087295532227,18.042133331298828
Screening_6189,35.3822135925293,31.984960556030273,25.108739852905273
Screening_11073,33.59013748168945,31.118310928344727,32.800743103027344
Screening_4924,31.457616806030273,27.889204025268555,32.301151275634766
Screening_14960,29.386497497558594,25.096553802490234,26.692243576049805
Screening_6991,31.960481643676758,29.414913177490234,26.277605056762695
Screening_3525,29.499019622802734,28.252227783203125,27.537784576416016
Screening_4622,29.502355575561523,26.839454650878906,21.579723358154297
Screening_21378,32.726165771484375,31.726985931396484,26.00543212890625
Screening_13811,7.879644393920898,7.879644393920898,8.001416206359863
Screening_8372,22.920923233032227,23.740982055664062,22.468698501586914
Screening_18776,23.663480758666992,22.676036834716797,26.772560119628906
Screening_4530,28.620651245117188,26.603139877319336,25.769319534301758
Screening_13931,12.794707298278809,12.260828018188477,12.890963554382324
Screening_12780,46.4662971496582,38.17096710205078,28.94143295288086
Screening_12397,25.396377563476562,23.80502700805664,23.944841384887695
Screening_18421,46.08408737182617,39.239566802978516,23.174713134765625
Screening_18356,9.363924026489258,9.335332870483398,9.378894805908203
Screening_1911,29.50665283203125,29.50665283203125,24.4412784576416
Screening_12235,24.82150650024414,22.250537872314453,23.478914260864258
Screening_12641,14.758842468261719,13.445935249328613,14.567307472229004
Screening_6794,35.09502410888672,30.09125518798828,29.2086124420166
Screening_20717,24.20153045654297,22.483436584472656,19.692415237426758
Screening_948,40.1253662109375,34.20488739013672,27.432668685913086
Screening_10187,40.93730163574219,37.9157829284668,27.694435119628906
Screening_15894,33.23225784301758,29.428627014160156,25.980356216430664
Screening_8426,22.017358779907227,23.16912269592285,17.762920379638672
Screening_5644,33.05182647705078,33.20351791381836,28.86689567565918
Screening_1270,32.83342742919922,35.131656646728516,30.384944915771484
Screening_17255,33.2740592956543,28.1976318359375,23.428190231323242
Screening_1137,29.734926223754883,28.014415740966797,27.41172981262207
Screening_3947,34.77869415283203,27.327617645263672,23.217267990112305
Screening_5189,22.859432220458984,22.822099685668945,19.322772979736328
Screening_5656,28.542695999145508,26.710447311401367,30.79907989501953
Screening_14674,14.823602676391602,13.99353313446045,13.712197303771973
Screening_435,29.75873565673828,25.288976669311523,26.1364688873291
Screening_5193,33.42508316040039,29.09207534790039,28.896509170532227
Screening_14570,39.257545471191406,32.673614501953125,24.936811447143555
Screening_1027,27.640104293823242,28.95857810974121,23.594757080078125
Screening_15589,34.521541595458984,30.733163833618164,29.73227310180664
Screening_12524,8.613016128540039,9.20003890991211,10.221480369567871
Screening_5554,29.767560958862305,29.58011817932129,25.340164184570312
Screening_11020,30.769817352294922,29.65390396118164,25.722782135009766
Screening_974,20.506940841674805,22.215599060058594,22.177515029907227
Screening_1352,21.732284545898438,20.126176834106445,19.34809684753418
Screening_8838,46.76579666137695,39.02787399291992,37.57627487182617
Screening_14022,27.8414249420166,25.576749801635742,19.84671401977539
Screening_10209,29.566967010498047,28.040843963623047,20.566621780395508
Screening_13635,24.885635375976562,24.567489624023438,19.96784782409668
Screening_13177,28.119117736816406,25.31171226501465,24.800289154052734
Screening_7783,29.105674743652344,29.105674743652344,28.371658325195312
Screening_1795,22.101282119750977,22.063920974731445,20.73731231689453
Screening_21839,33.15290451049805,31.621667861938477,19.1572208404541
Screening_15419,31.61879539489746,29.970369338989258,26.712377548217773
Screening_5979,37.158809661865234,33.991127014160156,33.82253646850586
Screening_12840,9.558306694030762,7.904550075531006,8.724143028259277
Screening_7735,27.626672744750977,27.103300094604492,29.105131149291992
Screening_15830,24.352432250976562,24.064233779907227,11.632914543151855
Screening_7543,14.037637710571289,13.171308517456055,12.75451946258545
Screening_17251,32.647315979003906,26.62082290649414,26.042783737182617
Screening_21598,35.367740631103516,33.634403228759766,28.14447021484375
Screening_16642,41.1146240234375,35.00769805908203,26.91451644897461
Screening_5455,31.04557228088379,30.067638397216797,31.59774398803711
Screening_22583,37.560604095458984,34.156124114990234,23.820938110351562
Screening_4463,27.483352661132812,27.257877349853516,25.321523666381836
Screening_21810,32.515525817871094,29.889606475830078,29.701120376586914
Screening_18955,29.29131317138672,27.601436614990234,30.49281120300293
Screening_3584,15.446928977966309,15.621710777282715,15.456576347351074
Screening_13819,23.38688850402832,23.38688850402832,18.266456604003906
Screening_16488,31.225038528442383,31.567119598388672,24.08641815185547
Screening_16233,29.778738021850586,30.227256774902344,24.719249725341797
Screening_13881,21.298669815063477,20.825891494750977,18.552568435668945
Screening_635,28.909109115600586,22.927459716796875,21.68736457824707
Screening_7290,31.007299423217773,32.22939682006836,30.956146240234375
Screening_9987,32.53541564941406,28.605777740478516,25.498620986938477
Screening_13942,33.48321533203125,26.766420364379883,20.792217254638672
Screening_21754,29.382253646850586,27.42311668395996,23.63160514831543
Screening_3809,34.31725311279297,26.044775009155273,24.557579040527344
Screening_6138,28.900737762451172,24.069299697875977,22.121206283569336
Screening_908,31.60208511352539,29.003507614135742,26.8188419342041
Screening_4501,33.11861801147461,30.304080963134766,27.598329544067383
Screening_8239,34.8727912902832,32.16557312011719,28.035884857177734
Screening_21413,37.040401458740234,27.253944396972656,18.88385581970215
Screening_18283,11.260622024536133,11.759221076965332,11.259550094604492
Screening_1002,20.645126342773438,18.994850158691406,20.276649475097656
Screening_2673,21.635263442993164,19.929471969604492,22.09175682067871
Screening_1661,27.392353057861328,26.132312774658203,27.559600830078125
Screening_2224,30.027719497680664,24.729814529418945,24.1875
Screening_18487,29.405643463134766,30.628021240234375,31.514747619628906
Screening_4061,29.353229522705078,19.307147979736328,15.2930326461792
Screening_2802,19.562395095825195,21.329561233520508,19.33882713317871
Screening_9326,22.884096145629883,23.453222274780273,24.542926788330078
Screening_7206,30.61544418334961,26.461698532104492,19.574426651000977
Screening_13343,29.66952133178711,23.37175750732422,18.910245895385742
Screening_4745,32.23369216918945,32.23369216918945,30.165699005126953
Screening_4031,31.528013229370117,30.605316162109375,25.529478073120117
Screening_6482,21.092514038085938,19.870248794555664,19.175718307495117
Screening_7383,30.864761352539062,26.465829849243164,23.62615394592285
Screening_8013,40.81044006347656,36.497215270996094,35.375938415527344
Screening_73,31.60587501525879,27.196025848388672,23.326759338378906
Screening_8274,34.631690979003906,32.42683792114258,33.94097137451172
Screening_17617,9.753584861755371,8.92880916595459,8.721208572387695
Screening_1422,29.92232894897461,31.99711799621582,29.303550720214844
Screening_6718,24.419965744018555,22.661983489990234,21.266111373901367
Screening_7397,31.05251121520996,28.93260383605957,18.340728759765625
Screening_19246,39.7276496887207,36.97794723510742,29.173372268676758
Screening_16166,32.412147521972656,28.98725128173828,28.922975540161133
Screening_9484,31.82933807373047,31.264314651489258,29.944101333618164
Screening_861,25.933303833007812,20.750144958496094,17.972923278808594
Screening_14232,7.755105495452881,7.880593776702881,8.630396842956543
Screening_6480,34.15913009643555,32.807743072509766,32.1173095703125
Screening_15526,26.356779098510742,24.27801513671875,25.89084243774414
Screening_2842,30.81838035583496,27.03292465209961,26.517154693603516
Screening_17089,24.20602798461914,24.18271827697754,23.02669906616211
Screening_20567,38.54779815673828,37.13872528076172,33.780670166015625
Screening_18148,20.505653381347656,21.70110511779785,18.634193420410156
Screening_2621,21.4064998626709,20.242765426635742,19.04970932006836
Screening_16863,21.062410354614258,17.86768341064453,18.155662536621094
Screening_2799,31.17245101928711,28.208829879760742,28.876705169677734
Screening_2860,37.41224670410156,29.617919921875,28.47184944152832
Screening_20153,29.018831253051758,29.018831253051758,26.010305404663086
Screening_1703,34.894615173339844,29.602216720581055,24.896034240722656
Screening_20388,26.091346740722656,20.25748634338379,20.899250030517578
Screening_22021,46.5197639465332,39.255279541015625,34.4147834777832
Screening_18665,9.054579734802246,8.76898193359375,8.706945419311523
Screening_14774,28.79872703552246,27.316823959350586,26.476716995239258
Screening_4390,31.100807189941406,27.850353240966797,25.507293701171875
Screening_5761,32.50891876220703,32.772865295410156,29.617023468017578
Screening_6910,26.599180221557617,25.033414840698242,18.7513427734375
Screening_15774,30.47735023498535,24.372108459472656,24.066987991333008
Screening_9910,30.769540786743164,28.72645378112793,27.840845108032227
Screening_13903,21.241113662719727,20.04591178894043,19.66983413696289
Screening_16088,28.245973587036133,27.785335540771484,28.05682373046875
Screening_8759,29.45798683166504,28.56899642944336,24.591283798217773
Screening_8172,28.685575485229492,23.34944725036621,20.527606964111328
Screening_3034,21.31568717956543,20.69145393371582,21.993213653564453
Screening_13606,30.423812866210938,15.777884483337402,18.62681770324707
Screening_6888,29.375030517578125,30.307395935058594,25.553552627563477
Screening_4015,31.38437271118164,28.944177627563477,32.71220779418945
Screening_10598,25.326269149780273,23.333017349243164,22.992717742919922
Screening_10822,31.048946380615234,29.419164657592773,27.12954330444336
Screening_5223,40.234962463378906,38.62887191772461,30.88420295715332
Screening_16754,40.025596618652344,32.037166595458984,23.26128578186035
Screening_14088,15.0398530960083,14.269967079162598,14.084575653076172
Screening_5512,31.759294509887695,26.04774284362793,27.382097244262695
Screening_17750,23.809444427490234,22.705974578857422,23.03388214111328
Screening_14627,42.549049377441406,41.70012664794922,30.15238380432129
Screening_7696,22.500473022460938,21.669750213623047,19.092744827270508
Screening_21298,28.927202224731445,28.191022872924805,25.95630645751953
Screening_9454,29.3332576751709,28.484764099121094,24.493383407592773
Screening_11604,31.512331008911133,29.93244171142578,25.868532180786133
Screening_7214,38.406368255615234,33.32267379760742,28.686565399169922
Screening_4445,30.188886642456055,27.646987915039062,31.276166915893555
Screening_13186,7.469175338745117,7.851417064666748,7.6045427322387695
Screening_4407,15.20812702178955,13.219582557678223,13.072599411010742
Screening_9386,22.162574768066406,21.46786117553711,19.60698890686035
Screening_11997,30.7247371673584,26.903120040893555,22.095230102539062
Screening_17060,38.62870407104492,33.515689849853516,26.680356979370117
Screening_8560,28.931270599365234,27.740434646606445,27.188068389892578
Screening_7013,33.78466796875,31.635046005249023,32.443641662597656
Screening_4412,26.04680633544922,23.256147384643555,24.18754005432129
Screening_17940,18.528255462646484,17.34280776977539,17.61063003540039
Screening_3892,32.09910583496094,25.710063934326172,29.324817657470703
Screening_17957,15.169819831848145,12.98338508605957,13.780001640319824
Screening_3158,31.023422241210938,27.790985107421875,26.461408615112305
Screening_82,32.20054244995117,30.13316535949707,28.02720832824707
Screening_10308,31.67362403869629,28.016515731811523,28.744539260864258
Screening_15014,28.539512634277344,27.51205062866211,24.374740600585938
Screening_6750,25.460065841674805,21.5240421295166,21.959257125854492
Screening_16105,40.18961715698242,37.91139221191406,32.5346794128418
Screening_3887,32.50740432739258,29.8251895904541,28.082536697387695
Screening_3107,30.00360870361328,25.56094741821289,26.94976806640625
Screening_11996,30.284381866455078,27.578754425048828,24.000713348388672
Screening_18265,10.425140380859375,10.425140380859375,8.825507164001465
Screening_16805,35.50436782836914,30.024883270263672,32.90403366088867
Screening_8155,32.05108642578125,28.325298309326172,24.375822067260742
Screening_18614,23.860675811767578,18.249143600463867,16.709352493286133
Screening_5038,31.928579330444336,28.98308563232422,29.540386199951172
Screening_10127,26.313106536865234,22.765422821044922,25.377273559570312
Screening_5157,21.875411987304688,19.938840866088867,22.1028995513916
Screening_15017,30.24676513671875,30.983274459838867,20.52642059326172
Screening_12145,27.522438049316406,28.540021896362305,28.206443786621094
Screening_8564,36.27177429199219,31.980318069458008,27.55397605895996
Screening_252,28.405305862426758,24.50585174560547,22.105709075927734
Screening_6563,30.49141502380371,27.84205436706543,26.730432510375977
Screening_3520,24.254859924316406,21.316478729248047,19.79999351501465
Screening_943,35.108062744140625,30.727214813232422,30.547950744628906
Screening_1500,26.707212448120117,27.02109718322754,26.195341110229492
Screening_17067,41.73234939575195,42.472591400146484,33.59242630004883
Screening_18202,20.34115219116211,19.057933807373047,18.275976181030273
Screening_6820,34.775184631347656,33.090065002441406,27.73838233947754
Screening_5192,30.203405380249023,31.395915985107422,27.47934913635254
Screening_4019,36.99636459350586,33.49088668823242,28.921146392822266
Screening_17238,30.602886199951172,29.662750244140625,20.937891006469727
Screening_21089,32.96271896362305,31.668563842773438,29.8919620513916
Screening_1115,28.891725540161133,27.40500259399414,24.94626808166504
Screening_3646,25.151199340820312,22.613351821899414,19.170242309570312
Screening_20874,20.19241714477539,20.45362091064453,19.40070152282715
Screening_11934,31.324655532836914,29.037891387939453,22.485565185546875
Screening_20235,42.13453674316406,37.59857177734375,31.616350173950195
Screening_4289,21.31507682800293,18.872154235839844,17.432096481323242
Screening_2289,21.341800689697266,22.669048309326172,22.023326873779297
Screening_14564,32.20475769042969,27.120738983154297,28.715126037597656
Screening_433,41.35602569580078,36.7770881652832,28.88057518005371
Screening_16700,41.43198013305664,33.35899353027344,32.43397521972656
Screening_9068,25.882396697998047,24.928428649902344,22.82661247253418
Screening_14071,15.550695419311523,16.112146377563477,16.4939022064209
Screening_4037,30.994688034057617,25.88838005065918,20.499919891357422
Screening_13894,33.369873046875,25.52425765991211,20.98279571533203
Screening_5005,28.924388885498047,27.808292388916016,27.86882209777832
Screening_6003,9.990934371948242,11.181900978088379,11.482556343078613
Screening_15789,33.8101921081543,31.902748107910156,30.990680694580078
Screening_17523,25.81110954284668,25.217227935791016,22.59564971923828
Screening_19266,15.208002090454102,15.223212242126465,14.80760669708252
Screening_4140,38.842132568359375,34.450653076171875,24.927501678466797
Screening_22609,10.751073837280273,10.751073837280273,12.892102241516113
Screening_866,48.34549331665039,45.18510437011719,32.18189239501953
Screening_21863,33.70345687866211,29.402151107788086,28.35639190673828
Screening_19143,42.89413070678711,39.871803283691406,28.289794921875
Screening_11485,28.65866470336914,28.64531707763672,29.474346160888672
Screening_7490,40.05529022216797,33.47642517089844,31.448720932006836
Screening_11657,34.6348876953125,32.68016052246094,32.5770378112793
Screening_18412,48.12803649902344,41.25178527832031,31.218244552612305
Screening_19062,6.884183406829834,6.711530685424805,7.007236003875732
Screening_9864,31.520307540893555,28.08284568786621,24.717802047729492
Screening_16737,33.03080368041992,31.842918395996094,25.169710159301758
Screening_17644,12.407608032226562,12.791288375854492,14.490913391113281
Screening_16491,34.199710845947266,30.85946273803711,30.102689743041992
Screening_21037,39.69942092895508,37.651058197021484,27.82265281677246
Screening_11988,30.237716674804688,29.74050521850586,28.45111846923828
Screening_15165,43.60996627807617,34.801063537597656,32.50344467163086
Screening_19330,8.065569877624512,8.470390319824219,8.686503410339355
Screening_10783,27.9813232421875,28.511781692504883,24.4744873046875
Screening_12975,27.6102294921875,23.551145553588867,23.058908462524414
Screening_18496,12.500932693481445,12.500932693481445,14.2741117477417
Screening_15384,38.19393539428711,35.083492279052734,34.9019775390625
Screening_20722,29.906997680664062,29.365373611450195,27.13862419128418
Screening_14150,12.747678756713867,14.395102500915527,14.870731353759766
Screening_12376,25.0117130279541,24.589162826538086,20.771394729614258
Screening_6681,23.769569396972656,21.433223724365234,17.81753921508789
Screening_14323,15.941385269165039,15.143126487731934,15.139663696289062
Screening_19939,33.1550178527832,30.869468688964844,27.460966110229492
Screening_15281,28.652414321899414,24.228771209716797,22.347749710083008
Screening_548,18.037370681762695,17.785451889038086,20.21919822692871
Screening_1241,37.35071563720703,31.153564453125,23.057815551757812
Screening_265,23.194801330566406,22.540088653564453,20.83678436279297
Screening_4828,18.134124755859375,21.44513511657715,20.93332862854004
Screening_19346,35.738861083984375,33.2022705078125,24.51618766784668
Screening_8511,18.457082748413086,19.419769287109375,19.243133544921875
Screening_22467,40.47452163696289,40.04438400268555,29.95839500427246
Screening_17100,25.573474884033203,22.125316619873047,22.62782859802246
Screening_16779,11.696380615234375,14.258209228515625,13.19334602355957
Screening_12344,14.510340690612793,14.999969482421875,14.919026374816895
Screening_15423,24.08644676208496,21.02096939086914,19.30800437927246
Screening_17537,23.706676483154297,22.442689895629883,22.566797256469727
Screening_13521,26.18560218811035,25.136199951171875,23.946929931640625
Screening_13164,28.46424674987793,27.286985397338867,24.308141708374023
Screening_2877,37.526275634765625,34.94292068481445,29.639793395996094
Screening_15638,22.775741577148438,21.324718475341797,18.834457397460938
Screening_3819,34.44540023803711,33.157779693603516,28.641801834106445
Screening_8718,34.944026947021484,33.440460205078125,27.678390502929688
Screening_7243,33.92182540893555,31.819467544555664,28.079822540283203
Screening_2831,15.632851600646973,16.240550994873047,16.015531539916992
Screening_7003,25.200443267822266,18.74476432800293,20.430879592895508
Screening_16982,26.279544830322266,25.31328582763672,22.943923950195312
Screening_11154,21.777740478515625,23.031513214111328,20.62521743774414
Screening_5759,24.952695846557617,23.956527709960938,17.15656089782715
Screening_10320,26.724077224731445,27.669757843017578,22.186199188232422
Screening_14548,21.33475112915039,21.060108184814453,20.731035232543945
Screening_19681,42.41665267944336,40.98554229736328,33.935970306396484
Screening_12570,10.034151077270508,11.595638275146484,9.237318992614746
Screening_10648,35.20646667480469,26.803722381591797,30.878177642822266
Screening_8359,41.341636657714844,39.52457046508789,31.38591766357422
Screening_16508,31.009424209594727,24.905902862548828,27.1585636138916
Screening_11872,21.2056941986084,19.307859420776367,16.988388061523438
Screening_22629,33.56127166748047,32.129425048828125,39.864566802978516
Screening_1937,24.713340759277344,23.020305633544922,21.62601661682129
Screening_21887,30.051729202270508,30.051729202270508,30.101743698120117
Screening_10736,29.542980194091797,29.963056564331055,30.41427993774414
Screening_10714,22.127418518066406,22.390790939331055,23.24988555908203
Screening_15913,30.826425552368164,33.29463195800781,29.271989822387695
Screening_10542,27.886085510253906,24.985998153686523,21.16440773010254
Screening_20785,34.80805206298828,32.96773910522461,27.77313232421875
Screening_15045,12.964686393737793,12.826878547668457,13.189570426940918
Screening_9274,20.124818801879883,19.820058822631836,19.875652313232422
Screening_12553,26.509057998657227,24.330368041992188,24.11461639404297
Screening_547,14.778238296508789,15.226570129394531,13.898482322692871
Screening_17708,42.36591339111328,32.35395812988281,29.88669204711914
Screening_2839,27.766950607299805,21.899160385131836,22.13166046142578
Screening_13754,21.316162109375,18.033241271972656,17.775768280029297
Screening_7703,29.79169464111328,24.725648880004883,25.281383514404297
Screening_16974,25.2550048828125,21.508668899536133,25.561479568481445
Screening_3102,26.9950008392334,23.630735397338867,22.037532806396484
Screening_18801,23.615478515625,24.1104793548584,22.321327209472656
Screening_15059,33.64000701904297,31.64762306213379,30.5532169342041
Screening_10281,31.014612197875977,28.273967742919922,25.55038833618164
Screening_16527,34.73820877075195,28.95633316040039,24.195140838623047
Screening_13632,28.993778228759766,20.92671012878418,19.955589294433594
Screening_7172,30.006437301635742,30.754051208496094,23.224788665771484
Screening_7917,19.50112533569336,20.13141632080078,19.228342056274414
Screening_13515,28.197547912597656,24.65668487548828,23.251819610595703
Screening_6371,22.980058670043945,20.772706985473633,20.684843063354492
Screening_20792,33.81672668457031,33.11159896850586,27.95891761779785
Screening_8669,28.946069717407227,25.16712760925293,32.449501037597656
Screening_20471,33.74094772338867,31.897075653076172,28.184473037719727
Screening_8262,32.21952819824219,30.614686965942383,25.272884368896484
Screening_12334,27.98335075378418,27.576162338256836,26.064882278442383
Screening_9801,32.7573356628418,26.072668075561523,24.20712661743164
Screening_17853,7.016470909118652,7.6939921379089355,7.873321056365967
Screening_11513,23.659229278564453,23.210655212402344,21.54510498046875
Screening_6768,23.90386199951172,22.248685836791992,19.79095458984375
Screening_21001,22.49928092956543,21.4056453704834,19.28352165222168
Screening_6379,19.913597106933594,20.470373153686523,19.34453773498535
Screening_7627,21.054615020751953,19.509151458740234,20.329195022583008
Screening_9771,21.925827026367188,21.395252227783203,23.094287872314453
Screening_12360,15.572460174560547,15.359862327575684,14.925374031066895
Screening_8300,24.49252700805664,24.49252700805664,17.3024845123291
Screening_14182,19.732446670532227,19.778167724609375,21.565893173217773
Screening_6094,27.37746810913086,25.635923385620117,21.03702735900879
Screening_21862,41.466880798339844,35.93544387817383,31.672555923461914
Screening_9297,25.39839744567871,21.077987670898438,20.042583465576172
Screening_7233,34.38076400756836,30.277095794677734,33.1423454284668
Screening_2055,20.761343002319336,19.43882179260254,20.7379093170166
Screening_2130,36.86302947998047,34.70970153808594,25.64019012451172
Screening_8345,27.13592529296875,26.264619827270508,26.35566520690918
Screening_8078,17.813457489013672,15.822545051574707,13.819491386413574
Screening_19494,16.67640495300293,16.038410186767578,15.460046768188477
Screening_3739,23.95164680480957,21.700836181640625,21.741138458251953
Screening_10057,29.103017807006836,28.89775276184082,26.958236694335938
Screening_10637,32.01824188232422,28.835996627807617,27.788253784179688
Screening_11771,27.96795082092285,25.670894622802734,26.052230834960938
Screening_8943,28.010738372802734,25.488473892211914,25.419479370117188
Screening_1213,37.53120422363281,29.82663917541504,27.052692413330078
Screening_8533,33.69411087036133,27.268529891967773,26.54206085205078
Screening_17625,17.494766235351562,17.593135833740234,17.410337448120117
Screening_10275,28.280128479003906,28.326353073120117,25.275976181030273
Screening_14444,26.77842903137207,24.745222091674805,31.332275390625
Screening_21459,29.453235626220703,29.224700927734375,30.964027404785156
Screening_12176,30.756258010864258,30.93638801574707,31.688526153564453
Screening_18682,7.573903560638428,6.489598751068115,6.661990642547607
Screening_18586,28.605438232421875,27.147586822509766,27.383899688720703
Screening_16728,39.098026275634766,36.16061782836914,22.219743728637695
Screening_22684,36.173858642578125,35.129966735839844,23.971660614013672
Screening_21382,29.909313201904297,29.804515838623047,26.542640686035156
Screening_21285,25.05942726135254,24.173778533935547,26.560041427612305
Screening_3774,27.634946823120117,26.244205474853516,25.422513961791992
Screening_22510,47.80266571044922,50.21583938598633,38.30889892578125
Screening_7976,44.59552001953125,38.148094177246094,26.58619499206543
Screening_14052,25.321407318115234,23.473134994506836,24.153841018676758
